2023-10-02 22:40:50 INFO     root config_logging Logger configured. Logging level: INFO
2023-10-02 22:40:59 INFO     root city_data Extracting html data from Warsaw, Poland page 1
2023-10-02 22:42:43 INFO     root city_data Extracting html data from Wroclaw, Poland page 14
2023-10-02 22:42:46 INFO     root city_data Extracting html data from Wroclaw, Poland page 15
2023-10-02 22:42:57 WARNING  root city_data Last page reached for Wroclaw, Poland.
2023-10-02 22:43:01 INFO     root city_data Extracting html data from Katowice, Poland page 1
2023-10-02 22:43:05 INFO     root city_data Extracting html data from Katowice, Poland page 2
2023-10-02 22:43:09 INFO     root city_data Extracting html data from Katowice, Poland page 3
2023-10-02 22:43:12 INFO     root city_data Extracting html data from Katowice, Poland page 4
2023-10-02 22:43:15 INFO     root city_data Extracting html data from Katowice, Poland page 5
2023-10-02 22:43:18 INFO     root city_data Extracting html data from Katowice, Poland page 6
2023-10-02 22:43:21 INFO     root city_data Extracting html data from Katowice, Poland page 7
2023-10-02 22:43:24 INFO     root city_data Extracting html data from Katowice, Poland page 8
2023-10-02 22:43:27 INFO     root city_data Extracting html data from Katowice, Poland page 9
2023-10-02 22:43:31 INFO     root city_data Extracting html data from Katowice, Poland page 10
2023-10-02 22:43:34 INFO     root city_data Extracting html data from Katowice, Poland page 11
2023-10-02 22:43:37 INFO     root city_data Extracting html data from Katowice, Poland page 12
2023-10-02 22:43:40 INFO     root city_data Extracting html data from Katowice, Poland page 13
2023-10-02 22:43:43 INFO     root city_data Extracting html data from Katowice, Poland page 14
2023-10-02 22:43:47 INFO     root city_data Extracting html data from Katowice, Poland page 15
2023-10-02 22:43:58 WARNING  root city_data Last page reached for Katowice, Poland.
2023-10-02 22:44:02 INFO     root city_data Extracting html data from Gdansk, Poland page 1
2023-10-02 22:44:06 INFO     root city_data Extracting html data from Gdansk, Poland page 2
2023-10-02 22:44:11 INFO     root city_data Extracting html data from Gdansk, Poland page 3
2023-10-02 22:44:14 INFO     root city_data Extracting html data from Gdansk, Poland page 4
2023-10-02 22:44:19 INFO     root city_data Extracting html data from Gdansk, Poland page 5
2023-10-02 22:44:23 INFO     root city_data Extracting html data from Gdansk, Poland page 6
2023-10-02 22:44:26 INFO     root city_data Extracting html data from Gdansk, Poland page 7
2023-10-02 22:44:30 INFO     root city_data Extracting html data from Gdansk, Poland page 8
2023-10-02 22:44:33 INFO     root city_data Extracting html data from Gdansk, Poland page 9
2023-10-02 22:44:36 INFO     root city_data Extracting html data from Gdansk, Poland page 10
2023-10-02 22:44:39 INFO     root city_data Extracting html data from Gdansk, Poland page 11
2023-10-02 22:44:42 INFO     root city_data Extracting html data from Gdansk, Poland page 12
2023-10-02 22:44:46 INFO     root city_data Extracting html data from Gdansk, Poland page 13
2023-10-02 22:44:49 INFO     root city_data Extracting html data from Gdansk, Poland page 14
2023-10-02 22:44:52 INFO     root city_data Extracting html data from Gdansk, Poland page 15
2023-10-02 22:45:04 WARNING  root city_data Last page reached for Gdansk, Poland.
2023-10-02 22:45:07 INFO     root city_data Extracting html data from Lodz, Poland page 1
2023-10-02 22:45:12 INFO     root city_data Extracting html data from Lodz, Poland page 2
2023-10-02 22:45:16 INFO     root city_data Extracting html data from Lodz, Poland page 3
2023-10-02 22:45:19 INFO     root city_data Extracting html data from Lodz, Poland page 4
2023-10-02 22:45:22 INFO     root city_data Extracting html data from Lodz, Poland page 5
2023-10-02 22:45:25 INFO     root city_data Extracting html data from Lodz, Poland page 6
2023-10-02 22:45:29 INFO     root city_data Extracting html data from Lodz, Poland page 7
2023-10-02 22:45:32 INFO     root city_data Extracting html data from Lodz, Poland page 8
2023-10-02 22:45:35 INFO     root city_data Extracting html data from Lodz, Poland page 9
2023-10-02 22:45:38 INFO     root city_data Extracting html data from Lodz, Poland page 10
2023-10-02 22:45:41 INFO     root city_data Extracting html data from Lodz, Poland page 11
2023-10-02 22:45:44 INFO     root city_data Extracting html data from Lodz, Poland page 12
2023-10-02 22:45:47 INFO     root city_data Extracting html data from Lodz, Poland page 13
2023-10-02 22:45:51 INFO     root city_data Extracting html data from Lodz, Poland page 14
2023-10-02 22:45:54 INFO     root city_data Extracting html data from Lodz, Poland page 15
2023-10-02 22:46:05 WARNING  root city_data Last page reached for Lodz, Poland.
2023-10-02 22:46:09 INFO     root city_data Extracting html data from Krakow, Poland page 1
2023-10-02 22:46:14 INFO     root city_data Extracting html data from Krakow, Poland page 2
2023-10-02 22:46:17 INFO     root city_data Extracting html data from Krakow, Poland page 3
2023-10-02 22:46:22 INFO     root city_data Extracting html data from Krakow, Poland page 4
2023-10-02 22:46:26 INFO     root city_data Extracting html data from Krakow, Poland page 5
2023-10-02 22:46:29 INFO     root city_data Extracting html data from Krakow, Poland page 6
2023-10-02 22:46:32 INFO     root city_data Extracting html data from Krakow, Poland page 7
2023-10-02 22:46:35 INFO     root city_data Extracting html data from Krakow, Poland page 8
2023-10-02 22:46:39 INFO     root city_data Extracting html data from Krakow, Poland page 9
2023-10-02 22:46:42 INFO     root city_data Extracting html data from Krakow, Poland page 10
2023-10-02 22:46:46 INFO     root city_data Extracting html data from Krakow, Poland page 11
2023-10-02 22:46:50 INFO     root city_data Extracting html data from Krakow, Poland page 12
2023-10-02 22:46:53 INFO     root city_data Extracting html data from Krakow, Poland page 13
2023-10-02 22:46:57 INFO     root city_data Extracting html data from Krakow, Poland page 14
2023-10-02 22:47:00 INFO     root city_data Extracting html data from Krakow, Poland page 15
2023-10-02 22:47:12 WARNING  root city_data Last page reached for Krakow, Poland.
2023-10-02 22:47:16 INFO     root city_data Extracting html data from Lublin, Poland page 1
2023-10-02 22:47:20 INFO     root city_data Extracting html data from Lublin, Poland page 2
2023-10-02 22:47:23 INFO     root city_data Extracting html data from Lublin, Poland page 3
2023-10-02 22:47:27 INFO     root city_data Extracting html data from Lublin, Poland page 4
2023-10-02 22:47:30 INFO     root city_data Extracting html data from Lublin, Poland page 5
2023-10-02 22:47:33 INFO     root city_data Extracting html data from Lublin, Poland page 6
2023-10-02 22:47:37 INFO     root city_data Extracting html data from Lublin, Poland page 7
2023-10-02 22:47:42 INFO     root city_data Extracting html data from Lublin, Poland page 8
2023-10-02 22:47:45 INFO     root city_data Extracting html data from Lublin, Poland page 9
2023-10-02 22:47:49 INFO     root city_data Extracting html data from Lublin, Poland page 10
2023-10-02 22:47:52 INFO     root city_data Extracting html data from Lublin, Poland page 11
2023-10-02 22:47:55 INFO     root city_data Extracting html data from Lublin, Poland page 12
2023-10-02 22:47:58 INFO     root city_data Extracting html data from Lublin, Poland page 13
2023-10-02 22:48:01 INFO     root city_data Extracting html data from Lublin, Poland page 14
2023-10-02 22:48:04 INFO     root city_data Extracting html data from Lublin, Poland page 15
2023-10-02 22:48:16 WARNING  root city_data Last page reached for Lublin, Poland.
2023-10-02 22:48:20 INFO     root city_data Extracting html data from Poznan, Poland page 1
2023-10-02 22:48:24 INFO     root city_data Extracting html data from Poznan, Poland page 2
2023-10-02 22:48:28 INFO     root city_data Extracting html data from Poznan, Poland page 3
2023-10-02 22:48:31 INFO     root city_data Extracting html data from Poznan, Poland page 4
2023-10-02 22:48:34 INFO     root city_data Extracting html data from Poznan, Poland page 5
2023-10-02 22:48:37 INFO     root city_data Extracting html data from Poznan, Poland page 6
2023-10-02 22:48:40 INFO     root city_data Extracting html data from Poznan, Poland page 7
2023-10-02 22:48:44 INFO     root city_data Extracting html data from Poznan, Poland page 8
2023-10-02 22:48:47 INFO     root city_data Extracting html data from Poznan, Poland page 9
2023-10-02 22:48:51 INFO     root city_data Extracting html data from Poznan, Poland page 10
2023-10-02 22:48:54 INFO     root city_data Extracting html data from Poznan, Poland page 11
2023-10-02 22:48:57 INFO     root city_data Extracting html data from Poznan, Poland page 12
2023-10-02 22:49:00 INFO     root city_data Extracting html data from Poznan, Poland page 13
2023-10-02 22:49:03 INFO     root city_data Extracting html data from Poznan, Poland page 14
2023-10-02 22:49:07 INFO     root city_data Extracting html data from Poznan, Poland page 15
2023-10-02 22:49:19 WARNING  root city_data Last page reached for Poznan, Poland.
2023-10-02 22:49:23 INFO     root city_data Extracting html data from Zakopane, Poland page 1
2023-10-02 22:49:29 INFO     root city_data Extracting html data from Zakopane, Poland page 2
2023-10-02 22:49:32 INFO     root city_data Extracting html data from Zakopane, Poland page 3
2023-10-02 22:49:36 INFO     root city_data Extracting html data from Zakopane, Poland page 4
2023-10-02 22:49:39 INFO     root city_data Extracting html data from Zakopane, Poland page 5
2023-10-02 22:49:42 INFO     root city_data Extracting html data from Zakopane, Poland page 6
2023-10-02 22:49:46 INFO     root city_data Extracting html data from Zakopane, Poland page 7
2023-10-02 22:49:49 INFO     root city_data Extracting html data from Zakopane, Poland page 8
2023-10-02 22:49:52 INFO     root city_data Extracting html data from Zakopane, Poland page 9
2023-10-02 22:49:56 INFO     root city_data Extracting html data from Zakopane, Poland page 10
2023-10-02 22:49:59 INFO     root city_data Extracting html data from Zakopane, Poland page 11
2023-10-02 22:50:03 INFO     root city_data Extracting html data from Zakopane, Poland page 12
2023-10-02 22:50:06 INFO     root city_data Extracting html data from Zakopane, Poland page 13
2023-10-02 22:50:10 INFO     root city_data Extracting html data from Zakopane, Poland page 14
2023-10-02 22:50:14 INFO     root city_data Extracting html data from Zakopane, Poland page 15
2023-10-02 22:50:26 WARNING  root city_data Last page reached for Zakopane, Poland.
2023-10-02 22:50:29 INFO     root city_data Extracting html data from Gliwice, Poland page 1
2023-10-02 22:50:34 INFO     root city_data Extracting html data from Gliwice, Poland page 2
2023-10-02 22:50:37 INFO     root city_data Extracting html data from Gliwice, Poland page 3
2023-10-02 22:50:41 INFO     root city_data Extracting html data from Gliwice, Poland page 4
2023-10-02 22:50:44 INFO     root city_data Extracting html data from Gliwice, Poland page 5
2023-10-02 22:50:48 INFO     root city_data Extracting html data from Gliwice, Poland page 6
2023-10-02 22:50:51 INFO     root city_data Extracting html data from Gliwice, Poland page 7
2023-10-02 22:50:54 INFO     root city_data Extracting html data from Gliwice, Poland page 8
2023-10-02 22:50:57 INFO     root city_data Extracting html data from Gliwice, Poland page 9
2023-10-02 22:51:01 INFO     root city_data Extracting html data from Gliwice, Poland page 10
2023-10-02 22:51:04 INFO     root city_data Extracting html data from Gliwice, Poland page 11
2023-10-02 22:51:15 INFO     root city_data Extracting html data from Gliwice, Poland page 12
2023-10-02 22:51:27 INFO     root city_data Extracting html data from Gliwice, Poland page 13
2023-10-02 22:51:39 INFO     root city_data Extracting html data from Gliwice, Poland page 14
2023-10-02 22:51:50 WARNING  root city_data Last page reached for Gliwice, Poland.
2023-10-02 22:51:54 INFO     root city_data Extracting html data from Torun, Poland page 1
2023-10-02 22:52:01 INFO     root city_data Extracting html data from Torun, Poland page 2
2023-10-02 22:52:04 INFO     root city_data Extracting html data from Torun, Poland page 3
2023-10-02 22:52:08 INFO     root city_data Extracting html data from Torun, Poland page 4
2023-10-02 22:52:11 INFO     root city_data Extracting html data from Torun, Poland page 5
2023-10-02 22:52:14 INFO     root city_data Extracting html data from Torun, Poland page 6
2023-10-02 22:52:18 INFO     root city_data Extracting html data from Torun, Poland page 7
2023-10-02 22:52:22 INFO     root city_data Extracting html data from Torun, Poland page 8
2023-10-02 22:52:25 INFO     root city_data Extracting html data from Torun, Poland page 9
2023-10-02 22:52:29 INFO     root city_data Extracting html data from Torun, Poland page 10
2023-10-02 22:52:32 INFO     root city_data Extracting html data from Torun, Poland page 11
2023-10-02 22:52:36 INFO     root city_data Extracting html data from Torun, Poland page 12
2023-10-02 22:52:39 INFO     root city_data Extracting html data from Torun, Poland page 13
2023-10-02 22:52:42 INFO     root city_data Extracting html data from Torun, Poland page 14
2023-10-02 22:52:46 INFO     root city_data Extracting html data from Torun, Poland page 15
2023-10-02 22:52:58 WARNING  root city_data Last page reached for Torun, Poland.
2023-10-02 22:53:02 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 1
2023-10-02 22:53:06 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 2
2023-10-02 22:53:10 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 3
2023-10-02 22:53:13 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 4
2023-10-02 22:53:17 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 5
2023-10-02 22:53:21 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 6
2023-10-02 22:53:24 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 7
2023-10-02 22:53:28 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 8
2023-10-02 22:53:31 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 9
2023-10-02 22:53:35 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 10
2023-10-02 22:53:39 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 11
2023-10-02 22:53:42 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 12
2023-10-02 22:53:46 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 13
2023-10-02 22:53:49 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 14
2023-10-02 22:53:53 INFO     root city_data Extracting html data from Biesko-Biala, Poland page 15
2023-10-02 22:54:05 WARNING  root city_data Last page reached for Biesko-Biala, Poland.
2023-10-02 22:54:08 INFO     root city_data Extracting html data from Gdynia, Poland page 1
2023-10-02 22:54:13 INFO     root city_data Extracting html data from Gdynia, Poland page 2
2023-10-02 22:54:16 INFO     root city_data Extracting html data from Gdynia, Poland page 3
2023-10-02 22:54:20 INFO     root city_data Extracting html data from Gdynia, Poland page 4
2023-10-02 22:54:24 INFO     root city_data Extracting html data from Gdynia, Poland page 5
2023-10-02 22:54:32 INFO     root city_data Extracting html data from Gdynia, Poland page 6
2023-10-02 22:54:36 INFO     root city_data Extracting html data from Gdynia, Poland page 7
2023-10-02 22:54:39 INFO     root city_data Extracting html data from Gdynia, Poland page 8
2023-10-02 22:54:43 INFO     root city_data Extracting html data from Gdynia, Poland page 9
2023-10-02 22:54:46 INFO     root city_data Extracting html data from Gdynia, Poland page 10
2023-10-02 22:54:50 INFO     root city_data Extracting html data from Gdynia, Poland page 11
2023-10-02 22:54:54 INFO     root city_data Extracting html data from Gdynia, Poland page 12
2023-10-02 22:54:57 INFO     root city_data Extracting html data from Gdynia, Poland page 13
2023-10-02 22:55:01 INFO     root city_data Extracting html data from Gdynia, Poland page 14
2023-10-02 22:55:05 INFO     root city_data Extracting html data from Gdynia, Poland page 15
2023-10-02 22:55:17 WARNING  root city_data Last page reached for Gdynia, Poland.
2023-10-02 22:55:20 INFO     root city_data Extracting html data from Sosnowiec, Poland page 1
2023-10-02 22:55:25 INFO     root city_data Extracting html data from Sosnowiec, Poland page 2
2023-10-02 22:55:29 INFO     root city_data Extracting html data from Sosnowiec, Poland page 3
2023-10-02 22:55:32 INFO     root city_data Extracting html data from Sosnowiec, Poland page 4
2023-10-02 22:55:36 INFO     root city_data Extracting html data from Sosnowiec, Poland page 5
2023-10-02 22:55:40 INFO     root city_data Extracting html data from Sosnowiec, Poland page 6
2023-10-02 22:55:43 INFO     root city_data Extracting html data from Sosnowiec, Poland page 7
2023-10-02 22:55:47 INFO     root city_data Extracting html data from Sosnowiec, Poland page 8
2023-10-02 22:55:51 INFO     root city_data Extracting html data from Sosnowiec, Poland page 9
2023-10-02 22:55:54 INFO     root city_data Extracting html data from Sosnowiec, Poland page 10
2023-10-02 22:55:57 INFO     root city_data Extracting html data from Sosnowiec, Poland page 11
2023-10-02 22:56:01 INFO     root city_data Extracting html data from Sosnowiec, Poland page 12
2023-10-02 22:56:05 INFO     root city_data Extracting html data from Sosnowiec, Poland page 13
2023-10-02 22:56:08 INFO     root city_data Extracting html data from Sosnowiec, Poland page 14
2023-10-02 22:56:12 INFO     root city_data Extracting html data from Sosnowiec, Poland page 15
2023-10-02 22:56:24 WARNING  root city_data Last page reached for Sosnowiec, Poland.
2023-10-02 22:58:04 INFO     root extract_data Processing data: tranforming and loading ...
2023-10-02 22:59:06 INFO     root extract_data Files for 2023-10-02 saved.
